,Gene,Reaction,Name,ModelSEED_id,MetaNetX,KEGG_id,ecNumber,BIGG_id,Substrates,Substrate Name,Substrate SMILES
1536,470146.3.peg.2053,LPLIPAL2A181,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:1)",rxn08823,MNXR69352,None,[None],LPLIPAL2A181,"['2odec11eg3p[c]', 'h2o[c]']","['2-octadec-11-enoyl-sn-glycerol 3-phosphate', 'Water']","[None, 'O']"
1537,470146.3.peg.2053,LPLIPAL2E120,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C12:0)",rxn08838,MNXR94217,None,[None],LPLIPAL2E120,"['2agpe120[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)', 'Water']","['CCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[NH3+]', 'O']"
1538,470146.3.peg.2053,LPLIPAL2E140,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:0)",rxn08839,MNXR3312,None,[None],LPLIPAL2E140,"['2agpe140[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)', 'Water']","['CCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[NH3+]', 'O']"
1539,470146.3.peg.2053,LPLIPAL2E141,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:1)",rxn08840,MNXR94218,None,[None],LPLIPAL2E141,"['2agpe141[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)', 'Water']","[None, 'O']"
1540,470146.3.peg.2053,LPLIPAL2E160,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:0)",rxn08841,MNXR69370,None,[['3.1.1.5']],LPLIPAL2E160,"['2agpe160[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)', 'Water']","['CCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[NH3+]', 'O']"
1541,470146.3.peg.2053,LPLIPAL2E161,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:1)",rxn08842,MNXR94219,None,[None],LPLIPAL2E161,"['2agpe161[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)', 'Water']","[None, 'O']"
1542,470146.3.peg.2053,LPLIPAL2E180,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:0)",rxn08843,MNXR69371,None,[['3.1.1.5']],LPLIPAL2E180,"['2agpe180[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)', 'Water']","['CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC[NH3+]', 'O']"
1543,470146.3.peg.2053,LPLIPAL2E181,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:1)",rxn08844,MNXR94220,None,[None],LPLIPAL2E181,"['2agpe181[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)', 'Water']","[None, 'O']"
1544,470146.3.peg.2053,LPLIPAL2G120,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C12:0)",rxn08845,MNXR94221,None,[None],LPLIPAL2G120,"['2agpg120[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)', 'Water']","[None, 'O']"
1545,470146.3.peg.2053,LPLIPAL2G140,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:0)",rxn08846,MNXR94222,None,[None],LPLIPAL2G140,"['2agpg140[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)', 'Water']","['CCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC(CO)O', 'O']"
1546,470146.3.peg.2053,LPLIPAL2G141,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:1)",rxn08847,MNXR94223,None,[None],LPLIPAL2G141,"['2agpg141[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)', 'Water']","[None, 'O']"
1547,470146.3.peg.2053,LPLIPAL2G160,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:0)",rxn08848,MNXR94224,None,[None],LPLIPAL2G160,"['2agpg160[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)', 'Water']","['CCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC(CO)O', 'O']"
1548,470146.3.peg.2053,LPLIPAL2G161,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:1)",rxn08849,MNXR94225,None,[None],LPLIPAL2G161,"['2agpg161[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)', 'Water']","[None, 'O']"
1549,470146.3.peg.2053,LPLIPAL2G180,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:0)",rxn08850,MNXR94226,None,[None],LPLIPAL2G180,"['2agpg180[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)', 'Water']","['CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC(CO)O', 'O']"
1550,470146.3.peg.2053,LPLIPAL2G181,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)",rxn08851,MNXR94227,None,[None],LPLIPAL2G181,"['2agpg181[c]', 'h2o[c]']","['2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)', 'Water']","[None, 'O']"
1551,470146.3.peg.1427,MALT,Alpha-Glucosidase,rxn00022,MNXR101350,R00028; R06084,"[None, None, None, ['3.2.1.20'], None, None, None]",FSP2_1; MAL12; MAL32; MALT; YGR287C; YIL172C; YJL216C,"['h2o[c]', 'malt[c]']","['Water', 'Maltose']","['O', 'C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O']"
1552,470146.3.peg.2627,MANAO,Mannonate oxidoreductase,rxn01775,MNXR3421,R02454,[['1.1.1.57']],MANAO,"['mana[c]', 'nad[c]']","['D-Mannonate', 'Nicotinamide adenine dinucleotide']","['C(C(C(C(C(C(=O)O)O)O)O)O)O', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N']"
1553,470146.3.peg.2628,MANAO,Mannonate oxidoreductase,rxn01775,MNXR3421,R02454,[['1.1.1.57']],MANAO,"['mana[c]', 'nad[c]']","['D-Mannonate', 'Nicotinamide adenine dinucleotide']","['C(C(C(C(C(C(=O)O)O)O)O)O)O', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N']"
1554,470146.3.peg.502,ME1,malic enzyme (NAD),rxn00159,MNXR3470,R00214,"[['1.1.1.38', '1.1.1.39'], ['1.1.1.38', '1.1.1.39'], ['1.1.1.38', '1.1.1.39'], ['1.1.1.38', '1.1.1.39']]",ME1; ME1_rev; ME1m; ME1x,"['mal_L[c]', 'nad[c]']","['L-malate', 'Nicotinamide adenine dinucleotide']","['C(C(C(=O)O)O)C(=O)O', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N']"
1555,470146.3.peg.472,MECDPDH2,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",rxn05293,MNXR55700,None,[None],MECDPDH2,"['2mecdp[c]', 'nadh[c]']","['2-C-methyl-D-erythritol 2,4-cyclodiphosphate', 'Nicotinamide adenine dinucleotide - reduced']","['CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO', None]"
1556,470146.3.peg.2836,MECDPS,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",rxn03910,MNXR3474,R05637,[['4.6.1.12']],MECDPS,['2p4c2me[c]'],['2-phospho-4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol'],[None]
1557,470146.3.peg.1279,MELIBt2r,"Melibiose transport in via symport, reversible",rxn05612,MNXR3479,None,"[None, None, None]",MELIBt2; MELIBt2pp; U164,"['h[e]', 'melib[e]']","['proton', 'Melibiose']","['[H+]', 'C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O']"
1558,470146.3.peg.916,MELIBt2r,"Melibiose transport in via symport, reversible",rxn05612,MNXR3479,None,"[None, None, None]",MELIBt2; MELIBt2pp; U164,"['h[e]', 'melib[e]']","['proton', 'Melibiose']","['[H+]', 'C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O']"
1559,470146.3.peg.2357,MEPCT,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,rxn03907,MNXR69431,R05633,[['2.7.7.60']],MEPCT,"['2me4p[c]', 'ctp[c]', 'h[c]']","['2-C-methyl-D-erythritol 4-phosphate', 'CTP', 'proton']","['CC(CO)(C(COP(=O)(O)O)O)O', 'C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O', '[H+]']"
1560,470146.3.peg.774,METAT,Methionine Adenosyltransferase,None,MNXR101407,None,['2.5.1.6'],None,"['atp[c]', 'h2o[c]', 'met_L[c]']","['ATP', 'Water', 'L-methionine']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'O', 'CSCCC(C(=O)O)N']"
1561,470146.3.706.peg,METB1,O-Acetyl-L-homoserine succinate-lyase (adding cysteine),rxn02302,MNXR79604,R03217,"[['2.5.1.48'], ['2.5.1.48'], ['2.5.1.48']]",METB1; METB1r; SHSL5,"['achms[c]', 'cys_L[c]']","['O-Acetyl-L-homoserine', 'L-cysteine']","['CC(=O)OCCC(C(=O)O)N', 'C(C(C(=O)O)N)S']"
1562,470146.3.peg.347,METFR,methylenetetrahydrofolate reductase NADPH2,rxn00910,MNXR3645,R01224,"[None, None, ['1.5.1.20'], ['1.5.1.20']]",MET12; MET13; MTHFR1; MTHFR3,"['5mthf[c]', 'nadp[c]']","['5-Methyltetrahydrofolate', 'Nicotinamide adenine dinucleotide phosphate']","['CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N']"
1563,470146.3.345.peg,METS,Methionine Synthase,None,MNXR101481,None,['2.1.1.13'],None,"['5mthf[c]', 'hcys_L[c]']","['5-Methyltetrahydrofolate', 'L-homocysteine']","['CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O', 'C(CS)C(C(=O)O)N']"
1564,470146.3.145.peg,METt2r,L-methionine reversible transport via proton symport,rxn09672,None,None,"[None, None, None, None, None, None, None, None, None, None]",AGP1_8; BAP2_4; BAP3_4; GAP1_12; GNP1_5; METt2m; METt2r; METt6; MUP1; MUP3,"['h[e]', 'met_L[e]']","['proton', 'L-methionine']","['[H+]', 'CSCCC(C(=O)O)N']"
1565,470146.3.146.peg,METt2r,L-methionine reversible transport via proton symport,rxn09672,None,None,"[None, None, None, None, None, None, None, None, None, None]",AGP1_8; BAP2_4; BAP3_4; GAP1_12; GNP1_5; METt2m; METt2r; METt6; MUP1; MUP3,"['h[e]', 'met_L[e]']","['proton', 'L-methionine']","['[H+]', 'CSCCC(C(=O)O)N']"
1566,470146.3.peg.835,MGSA,Methylglyoxal Synthase,rxn00748,MNXR101551,R01016,[['4.2.3.3']],MGSA,['dhap[c]'],['Dihydroxyacetone phosphate'],['C(C(=O)COP(=O)(O)O)O']
1567,470146.3.peg.84,MGt5,magnesium transport in/out via permease (no H+),rxn05616,MNXR3516,None,"[None, None, None, None]",MG2tex; MG2tpp; MGt5; MGt5i,['mg2[c]'],['magnesium'],['[Mg]']
1568,470146.3.peg.1871,MLTP4,Maltose phosphorylase,rxn01132,MNXR93724,R01555; R06040,[['2.4.1.8']],MPL,"['malt[c]', 'pi[c]']","['Maltose', 'hydrogenphosphate']","['C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O', 'OP(=O)([O-])[O-]']"
1569,470146.3.peg.1871,TREGLUDR2,"alpha,alpha-Trehalose:orthophosphate beta-D-glucosyltransferase",rxn01966,MNXR93767,R02727; R06053,['2.4.1.64'],None,"['pi[c]', 'tre[c]']","['hydrogenphosphate', 'Trehalose']","['OP(=O)([O-])[O-]', 'C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O']"
1570,470146.3.peg.2857,MTHFC,Methenyltetrahydrofolate Cyclohydrolase,rxn01211,MNXR101748,R01655,"[None, None, ['1.5.1.15', '3.5.4.9'], ['1.5.1.15', '3.5.4.9']]",ADE3_3; MIS1_3; MTHFC; MTHFCm,"['h2o[c]', 'methf[c]']","['Water', '5,10-Methenyltetrahydrofolate']","['O', 'C1C2CN(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O']"
1571,470146.3.peg.2857,MTHFD,Methylenetetrahydrofolate Dehydrogenase (NADP),rxn00907,MNXR101749,R01220,"[None, None, ['1.5.1.5'], ['1.5.1.5']]",ADE3_1; MIS1_1; MTHFD; MTHFDm,"['mlthf[c]', 'nadp[c]']","['5,10-Methylenetetrahydrofolate', 'Nicotinamide adenine dinucleotide phosphate']","['C1C2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N']"
1572,470146.3.peg.355,NADK,NAD Kinase,rxn00077,MNXR101882,R00104,"[['2.7.1.23'], ['2.7.1.23'], None, None, None, None, None, None]",NADK; NADKm; POS5_1; POS5_2; UTR1_1; UTR1_2; YEL041W_1; YEL041W_2,"['atp[c]', 'nad[c]']","['ATP', 'Nicotinamide adenine dinucleotide']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N']"
1573,470146.3.peg.355,NADK2,NAD kinase (dTTP),rxn10060,MNXR94325,None,['2.7.1.23'],None,"['dttp[c]', 'nad[c]']","['dTTP', 'Nicotinamide adenine dinucleotide']","['CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N']"
1574,470146.3.523.peg,NADS1,NAD synthase (nh3),rxn00138,MNXR101897,R00189,"[['6.3.1.5', '6.3.5.1'], ['6.3.1.5', '6.3.5.1'], ['6.3.1.5', '6.3.5.1'], None, None]",NADS1; NADS1m; NADS1n; QNS1_1; QNS1_2,"['atp[c]', 'dnad[c]', 'nh4[c]']","['ATP', 'Deamino-NAD+', 'Ammonium']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)O', '[NH4+]']"
1575,470146.3.peg.523,NADS2,NAD Synthase (Glutamine-Hydrolysing),rxn00190,MNXR97678,R00257,"[['6.3.5.1'], ['6.3.5.1']]",NADS2; NADS2i,"['atp[c]', 'dnad[c]', 'gln_L[c]', 'h2o[c]']","['ATP', 'Deamino-NAD+', 'L-glutamine', 'Water']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)O', 'C(CC(=O)N)C(C(=O)O)N', 'O']"
1576,470146.3.peg.240,NAPRT,NAPRTase,rxn01265,MNXR101910,R01724,"[['2.4.2.11'], ['2.4.2.11'], ['2.4.2.11'], ['2.4.2.11'], None, None]",NAPRT; NAPRTm; NAPRTr; NCTPPRT; NPT1_1; NPT1_2,"['h[c]', 'nac[c]', 'prpp[c]']","['proton', 'Nicotinate', '5-Phospho-alpha-D-ribose 1-diphosphate']","['[H+]', 'C1=CC(=CN=C1)C(=O)[O-]', 'C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O']"
1577,470146.3.peg.1630,NAt3_1,Sodium Proton Antiporter (H:Na Is 1:1),rxn05209,MNXR101803,None,"[None, None, None, None, None]",NAt3; NAt3_1; NAt3pp; NAt7; NHA1,"['h[e]', 'na1[c]']","['proton', 'Sodium']","['[H+]', '[Na]']"
1578,470146.3.peg.1631,NAt3_1,Sodium Proton Antiporter (H:Na Is 1:1),rxn05209,MNXR101803,None,"[None, None, None, None, None]",NAt3; NAt3_1; NAt3pp; NAt7; NHA1,"['h[e]', 'na1[c]']","['proton', 'Sodium']","['[H+]', '[Na]']"
1579,470146.3.peg.2137,NAt3_1,Sodium Proton Antiporter (H:Na Is 1:1),rxn05209,MNXR101803,None,"[None, None, None, None, None]",NAt3; NAt3_1; NAt3pp; NAt7; NHA1,"['h[e]', 'na1[c]']","['proton', 'Sodium']","['[H+]', '[Na]']"
1580,470146.3.peg.1748,NIT_n1p4,Nitrogenase,rxn06874,MNXR94074,R05185,['1.19.6.1'],None,"['atp[c]', 'fdxrd[c]', 'h2o[c]', 'n2[c]']","['ATP', 'Reduced ferredoxin', 'Water', 'Nitrogen']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', None, 'O', 'N#N']"
1581,470146.3.peg.1346,NMNAT,nicotinamide-nucleotide adenylyltransferase,None,MNXR95841,None,"['2.7.7.1, 2.7.7.18']",None,"['atp[c]', 'h[c]', 'nmn[c]']","['ATP', 'proton', 'NMN']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N']"
1582,470146.3.931.peg,NNATr,Nicotinate-Nucleotide Adenylyltransferase,rxn02155,MNXR101978,R03005,"[['2.7.7.1', '2.7.7.18'], ['2.7.7.1', '2.7.7.18'], ['2.7.7.1', '2.7.7.18'], None, None]",NNAT; NNATm; NNATr; YLR328W_1; YLR328W_2,"['atp[c]', 'h[c]', 'nicrnt[c]']","['ATP', 'proton', 'Nicotinate D-ribonucleotide']","['C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N', '[H+]', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)O)O)O)C(=O)O']"
1583,470146.3.peg.1472,NNDMBRT,Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase,rxn02897,MNXR3837,R04148,[['2.4.2.21']],NNDMBRT,"['dmbzid[c]', 'nicrnt[c]']","['5,6-Dimethylbenzimidazole', 'Nicotinate D-ribonucleotide']","['CC1=CC2=C(C=C1C)N=CN2', 'C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)O)O)O)C(=O)O']"
1584,470146.3.2525.peg,NNDPR,Nicotinate-Nucleotide Diphosphorylase (Carboxylating),rxn02402,MNXR101980,R03348,"[['2.4.2.19'], ['2.4.2.19'], None, None]",NNDPR; NNDPRm; QPT1_1; QPT1_2,"['h[c]', 'prpp[c]', 'quln[c]']","['proton', '5-Phospho-alpha-D-ribose 1-diphosphate', 'quinolinate(2-)']","['[H+]', 'C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O', 'C1=CC(=C(N=C1)C(=O)[O-])C(=O)[O-]']"
1585,470146.3.peg.2897,NTPTP1,Nucleoside triphosphate tripolyhydrolase,rxn01352,MNXR69563,R01856,"[None, ['3.1.5.1']]",DGTPH; NTPTP1,"['dgtp[c]', 'h2o[c]']","['dGTP', 'Water']","['C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O', 'O']"
1586,470146.3.peg.321,OAADC,Oxaloacetate Decarboxylase,rxn00162,MNXR102097,R00217,"[['1.1.1.38', '1.1.1.40', '4.1.1.3'], None]",OAADC; OXDE,"['h[c]', 'oaa[c]']","['proton', 'Oxaloacetate']","['[H+]', 'C(C(=O)C(=O)O)C(=O)O']"
1587,470146.3.peg.322,OAADC,Oxaloacetate Decarboxylase,rxn00162,MNXR102097,R00217,"[['1.1.1.38', '1.1.1.40', '4.1.1.3'], None]",OAADC; OXDE,"['h[c]', 'oaa[c]']","['proton', 'Oxaloacetate']","['[H+]', 'C(C(=O)C(=O)O)C(=O)O']"
1588,470146.3.peg.323,OAADC,Oxaloacetate Decarboxylase,rxn00162,MNXR102097,R00217,"[['1.1.1.38', '1.1.1.40', '4.1.1.3'], None]",OAADC; OXDE,"['h[c]', 'oaa[c]']","['proton', 'Oxaloacetate']","['[H+]', 'C(C(=O)C(=O)O)C(=O)O']"
1589,470146.3.1412.peg,OAASr,"Oxaloacetate synthase, reversible",rxn00256,MNXR1298,R00351,"[None, None, None, ['2.3.3.1', '2.3.3.16', '2.3.3.3'], ['2.3.3.1', '2.3.3.16', '2.3.3.3'], ['2.3.3.1', '2.3.3.16', '2.3.3.3']]",CIT1; CIT2; CIT3; CS; CSm; CSp,"['cit[c]', 'coa[c]', 'h[c]']","['Citrate', 'Coenzyme A', 'proton']","['C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', '[H+]']"
1590,470146.3.2514.peg,OAASr,"Oxaloacetate synthase, reversible",rxn00256,MNXR1298,R00351,"[None, None, None, ['2.3.3.1', '2.3.3.16', '2.3.3.3'], ['2.3.3.1', '2.3.3.16', '2.3.3.3'], ['2.3.3.1', '2.3.3.16', '2.3.3.3']]",CIT1; CIT2; CIT3; CS; CSm; CSp,"['cit[c]', 'coa[c]', 'h[c]']","['Citrate', 'Coenzyme A', 'proton']","['C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', '[H+]']"
1591,470146.3.peg.1568,OBTFL,2-Oxobutanoate formate lyase,rxn04794,MNXR3938,R06987,"[['2.3.1', '2.3.1.54']]",OBTFL,"['2obut[c]', 'coa[c]']","['2-Oxobutanoate', 'Coenzyme A']","['CCC(=O)C(=O)[O-]', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O']"
1592,470146.3.peg.1568,PFL,pyruvate formate lyase,rxn00157,MNXR4175,R00212,"[['2.3.1.54'], None, ['2.3.1.54']]",PFL; PFLi; PFLr,"['coa[c]', 'pyr[c]']","['Coenzyme A', 'Pyruvate']","['CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CC(=O)C(=O)[O-]']"
1593,470146.3.peg.2731,OBTFL,2-Oxobutanoate formate lyase,rxn04794,MNXR3938,R06987,"[['2.3.1', '2.3.1.54']]",OBTFL,"['2obut[c]', 'coa[c]']","['2-Oxobutanoate', 'Coenzyme A']","['CCC(=O)C(=O)[O-]', 'CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O']"
1594,470146.3.peg.2731,PFL,pyruvate formate lyase,rxn00157,MNXR4175,R00212,"[['2.3.1.54'], None, ['2.3.1.54']]",PFL; PFLi; PFLr,"['coa[c]', 'pyr[c]']","['Coenzyme A', 'Pyruvate']","['CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O', 'CC(=O)C(=O)[O-]']"
1595,470146.3.779_21.peg,OCBT,ornithine carbamoyltransferase,rxn01019,MNXR51003,R01398,['2.1.3.3'],None,"['cbp[c]', 'orn[c]']","['Carbamoyl phosphate', 'Ornithine']","['C(=O)(N)OP(=O)(O)O', 'C(CC(C(=O)O)N)CN']"
1596,470146.3.2927.peg,OHPBAT,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase,rxn03445,MNXR32039,R05085,"[['2.6.1.52'], None]",OHPBAT; SER1_2,"['glu_L[c]', 'ohpb[c]']","['L-glutamate', '2-Oxo-3-hydroxy-4-phosphobutanoate']","['C(CC(=O)O)C(C(=O)O)N', 'C(C(C(=O)C(=O)O)O)OP(=O)(O)O']"
1597,470146.3.2928.peg,OHPBAT,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase,rxn03445,MNXR32039,R05085,"[['2.6.1.52'], None]",OHPBAT; SER1_2,"['glu_L[c]', 'ohpb[c]']","['L-glutamate', '2-Oxo-3-hydroxy-4-phosphobutanoate']","['C(CC(=O)O)C(C(=O)O)N', 'C(C(C(=O)C(=O)O)O)OP(=O)(O)O']"
1598,470146.3.2015_14.peg,OMPDC,Orotidine-5-Phosphate Decarboxylase,rxn00710,MNXR102190,R00965,"[['4.1.1.23'], None]",OMPDC; URA3,"['h[c]', 'orot5p[c]']","['proton', 'Orotidine 5-phosphate']","['[H+]', None]"
1599,470146.3.peg.133,ORNCD,ornithine cyclodeaminase,rxn00471,MNXR83536,R00671,['4.3.1.12'],None,['orn[c]'],['Ornithine'],['C(CC(C(=O)O)N)CN']
1600,470146.3.2019_13.peg,OROTPT,Orotidine-5-phosphate pyrophosphate phosphoribosyltransferase,rxn01362,MNXR69599,R01870,"[['2.4.2.10'], None, None, None]",ORPT; URA10; URA5; or PT,"['orot[c]', 'prpp[c]']","['Orotate', '5-Phospho-alpha-D-ribose 1-diphosphate']","['C1=C(NC(=O)NC1=O)C(=O)[O-]', 'C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O']"
